"ID_usuario","genero_usuario","edad_usuario","fecha_alta","hora_alta","Customer.Has.Dni..Yes...No."
"737736","FEMALE","35",2021-01-07,"15:50:41","Yes"
"737602","MALE","26",2021-01-07,"01:07:26","Yes"
"737611","MALE","36",2021-01-07,"06:47:23","Yes"
"737721","FEMALE","20",2021-01-07,"15:17:48","Yes"
"737620","MALE","65",2021-01-07,"09:04:36","Yes"
"737850","MALE","25",2021-01-07,"21:26:22","Yes"
"737799","FEMALE","42",2021-01-07,"18:36:19","Yes"
"737667","FEMALE","50",2021-01-07,"12:48:51","Yes"
"737654","FEMALE","24",2021-01-07,"12:07:24","Yes"
"737805","FEMALE","25",2021-01-07,"18:44:38","Yes"
"737797","FEMALE","31",2021-01-07,"18:27:33","Yes"
"737735","FEMALE","25",2021-01-07,"15:49:31","Yes"
"737814","MALE","22",2021-01-07,"19:04:26","Yes"
"737770","FEMALE","21",2021-01-07,"17:13:09","Yes"
"737790","FEMALE","32",2021-01-07,"18:09:08","Yes"
"737831","MALE","29",2021-01-07,"20:15:40","Yes"
"737743","FEMALE","45",2021-01-07,"16:11:12","Yes"
"737633","MALE","43",2021-01-07,"10:31:04","Yes"
"737738","FEMALE","32",2021-01-07,"15:51:50","Yes"
"737749","FEMALE","28",2021-01-07,"16:18:44","Yes"
"737748","MALE","30",2021-01-07,"16:14:33","Yes"
"737705","FEMALE","50",2021-01-07,"14:31:11","Yes"
"737786","FEMALE","51",2021-01-07,"18:02:07","Yes"
"737802","FEMALE","38",2021-01-07,"18:37:47","Yes"
"737716","MALE","48",2021-01-07,"15:06:27","Yes"
"737811","FEMALE","55",2021-01-07,"18:56:45","Yes"
"737873","MALE","33",2021-01-07,"23:38:25","Yes"
"737702","FEMALE","25",2021-01-07,"14:24:51","Yes"
"737634","FEMALE","40",2021-01-07,"10:46:45","Yes"
"737674","FEMALE","26",2021-01-07,"13:00:32","Yes"
"737759","MALE","20",2021-01-07,"16:43:26","Yes"
"737851","MALE","58",2021-01-07,"21:30:08","Yes"
"737613","FEMALE","40",2021-01-07,"08:07:03","Yes"
"737725","FEMALE","59",2021-01-07,"15:31:27","Yes"
"737777","FEMALE","29",2021-01-07,"17:34:38","Yes"
"737677","FEMALE","24",2021-01-07,"13:02:55","Yes"
"737718","OTHER","55",2021-01-07,"15:13:10","Yes"
"737875","FEMALE","31",2021-01-07,"23:58:19","Yes"
"737666","MALE","47",2021-01-07,"12:47:12","Yes"
"737854","MALE","47",2021-01-07,"21:36:19","Yes"
"737640","FEMALE","57",2021-01-07,"11:07:34","Yes"
"737726","MALE","43",2021-01-07,"15:32:45","Yes"
"737693","FEMALE","38",2021-01-07,"13:21:59","Yes"
"737849","FEMALE","24",2021-01-07,"21:25:49","Yes"
"737678","MALE","34",2021-01-07,"13:03:06","Yes"
"737713","MALE","26",2021-01-07,"14:54:42","Yes"
"737689","FEMALE","37",2021-01-07,"13:05:15","Yes"
"737650","FEMALE","43",2021-01-07,"11:47:35","Yes"
"737737","MALE","27",2021-01-07,"15:51:04","Yes"
"737821","FEMALE","22",2021-01-07,"19:38:32","Yes"
"737836","MALE","53",2021-01-07,"20:21:27","Yes"
"737813","MALE","30",2021-01-07,"19:02:48","Yes"
"737747","FEMALE","23",2021-01-07,"16:13:48","Yes"
"737719","FEMALE","25",2021-01-07,"15:15:20","Yes"
"737644","MALE","46",2021-01-07,"11:18:56","Yes"
"737818","FEMALE","47",2021-01-07,"19:25:18","Yes"
"737730","OTHER","48",2021-01-07,"15:42:40","Yes"
"737809","FEMALE","57",2021-01-07,"18:54:00","Yes"
"737604","MALE","72",2021-01-07,"03:00:28","Yes"
"737668","MALE","59",2021-01-07,"12:51:58","Yes"
"737628","FEMALE","52",2021-01-07,"10:14:39","Yes"
"737810","MALE","25",2021-01-07,"18:54:30","Yes"
"737729","FEMALE","26",2021-01-07,"15:36:51","Yes"
"737852","FEMALE","28",2021-01-07,"21:30:44","Yes"
"737732","FEMALE","60",2021-01-07,"15:48:15","Yes"
"737656","FEMALE","26",2021-01-07,"12:10:31","Yes"
"737707","MALE","30",2021-01-07,"14:37:58","Yes"
"737771","MALE","50",2021-01-07,"17:20:20","Yes"
"737847","FEMALE","37",2021-01-07,"21:21:21","Yes"
"737776","MALE","21",2021-01-07,"17:32:21","Yes"
"737853","FEMALE","26",2021-01-07,"21:34:06","Yes"
"737751","OTHER","65",2021-01-07,"16:23:53","Yes"
"737625","MALE","41",2021-01-07,"09:51:41","Yes"
"737621","MALE","44",2021-01-07,"09:07:57","Yes"
"737710","FEMALE","32",2021-01-07,"14:46:17","Yes"
"737664","FEMALE","21",2021-01-07,"12:43:04","Yes"
"737798","FEMALE","32",2021-01-07,"18:27:49","Yes"
"737700","FEMALE","22",2021-01-07,"13:58:44","Yes"
"737780","MALE","24",2021-01-07,"17:49:02","Yes"
"737812","MALE","29",2021-01-07,"19:02:30","Yes"
"737752","MALE","47",2021-01-07,"16:26:15","Yes"
"737638","FEMALE","52",2021-01-07,"10:57:01","Yes"
"737692","FEMALE","34",2021-01-07,"13:11:35","Yes"
"737829","OTHER","32",2021-01-07,"20:04:40","Yes"
"737762","MALE","28",2021-01-07,"16:46:17","Yes"
"737637","FEMALE","23",2021-01-07,"10:54:27","Yes"
"737774","FEMALE","30",2021-01-07,"17:28:24","Yes"
"737820","FEMALE","35",2021-01-07,"19:32:57","Yes"
"737688","FEMALE","30",2021-01-07,"13:05:11","Yes"
"737860","MALE","21",2021-01-07,"22:18:20","Yes"
"737661","FEMALE","26",2021-01-07,"12:31:28","Yes"
"737607","FEMALE","32",2021-01-07,"05:22:48","Yes"
"737626","MALE","23",2021-01-07,"09:59:45","Yes"
"737616","OTHER","22",2021-01-07,"08:41:15","No"
"737865","FEMALE","22",2021-01-07,"22:48:18","Yes"
"737788","MALE","32",2021-01-07,"18:04:09","Yes"
"737694","MALE","29",2021-01-07,"13:28:34","Yes"
"737655","FEMALE","26",2021-01-07,"12:08:53","Yes"
"737739","FEMALE","21",2021-01-07,"15:59:14","Yes"
"737859","MALE","34",2021-01-07,"22:15:39","Yes"
"737614","FEMALE","31",2021-01-07,"08:12:27","Yes"
"737855","MALE","26",2021-01-07,"21:50:54","Yes"
"737601","FEMALE","24",2021-01-07,"00:51:07","Yes"
"737817","FEMALE","36",2021-01-07,"19:23:03","Yes"
"737595","FEMALE","49",2021-01-07,"00:27:36","Yes"
"737635","MALE","34",2021-01-07,"10:47:57","Yes"
"737724","FEMALE","28",2021-01-07,"15:29:08","Yes"
"737642","MALE","28",2021-01-07,"11:10:23","Yes"
"737671","MALE","41",2021-01-07,"12:59:57","Yes"
"737690","FEMALE","26",2021-01-07,"13:07:52","Yes"
"737768","FEMALE","31",2021-01-07,"17:12:48","Yes"
"737645","MALE","63",2021-01-07,"11:21:57","Yes"
"737665","FEMALE","31",2021-01-07,"12:44:33","Yes"
"737712","FEMALE","39",2021-01-07,"14:50:39","Yes"
"737755","FEMALE","52",2021-01-07,"16:30:06","Yes"
"737874","FEMALE","26",2021-01-07,"23:58:17","Yes"
"737745","FEMALE","33",2021-01-07,"16:12:17","Yes"
"737826","MALE","44",2021-01-07,"19:52:03","Yes"
"737840","FEMALE","28",2021-01-07,"20:49:50","Yes"
"737803","FEMALE","25",2021-01-07,"18:40:06","Yes"
"737767","FEMALE","27",2021-01-07,"17:10:37","Yes"
"737769","OTHER","24",2021-01-07,"17:12:52","Yes"
"737701","MALE","57",2021-01-07,"14:22:07","Yes"
"737766","FEMALE","21",2021-01-07,"17:09:49","Yes"
"737784","FEMALE","66",2021-01-07,"17:56:34","Yes"
"737839","MALE","32",2021-01-07,"20:46:27","Yes"
"737680","MALE","46",2021-01-07,"13:03:26","Yes"
"737615","FEMALE","36",2021-01-07,"08:30:22","Yes"
"737861","MALE","50",2021-01-07,"22:37:41","Yes"
"737597","FEMALE","32",2021-01-07,"00:34:07","Yes"
"737728","MALE","50",2021-01-07,"15:36:24","Yes"
"737804","FEMALE","24",2021-01-07,"18:40:45","Yes"
"737708","MALE","27",2021-01-07,"14:41:51","Yes"
"737643","FEMALE","36",2021-01-07,"11:16:55","Yes"
"737727","MALE","21",2021-01-07,"15:33:19","Yes"
"737682","FEMALE","40",2021-01-07,"13:04:02","Yes"
"737639","FEMALE","32",2021-01-07,"11:02:49","Yes"
"737792","OTHER","53",2021-01-07,"18:20:05","Yes"
"737717","FEMALE","28",2021-01-07,"15:08:43","Yes"
"737843","MALE","29",2021-01-07,"21:04:42","Yes"
"737815","MALE","58",2021-01-07,"19:13:55","Yes"
"737619","FEMALE","32",2021-01-07,"08:55:10","Yes"
"737599","FEMALE","23",2021-01-07,"00:45:44","Yes"
"737845","FEMALE","62",2021-01-07,"21:09:34","Yes"
"737816","FEMALE","43",2021-01-07,"19:22:02","Yes"
"737648","MALE","33",2021-01-07,"11:36:57","Yes"
"737669","MALE","25",2021-01-07,"12:54:11","Yes"
"737630","FEMALE","27",2021-01-07,"10:21:38","Yes"
"737819","MALE","30",2021-01-07,"19:25:44","Yes"
"737660","MALE","26",2021-01-07,"12:21:36","Yes"
"737631","MALE","31",2021-01-07,"10:25:56","Yes"
"737698","FEMALE","38",2021-01-07,"13:54:18","Yes"
"737846","MALE","26",2021-01-07,"21:20:44","Yes"
"737876","MALE","20",2021-01-07,"23:58:56","Yes"
"737775","MALE","42",2021-01-07,"17:29:15","Yes"
"737828","FEMALE","30",2021-01-07,"20:01:14","Yes"
"737746","FEMALE","41",2021-01-07,"16:12:43","Yes"
"737704","MALE","58",2021-01-07,"14:29:52","Yes"
"737807","FEMALE","35",2021-01-07,"18:50:51","Yes"
"737632","FEMALE","30",2021-01-07,"10:28:33","Yes"
"737844","FEMALE","25",2021-01-07,"21:08:13","Yes"
"737675","MALE","20",2021-01-07,"13:01:24","Yes"
"737842","FEMALE","31",2021-01-07,"20:54:40","Yes"
"737857","MALE","39",2021-01-07,"22:08:54","Yes"
"737657","FEMALE","38",2021-01-07,"12:13:39","Yes"
"737871","MALE","29",2021-01-07,"23:34:29","Yes"
"737872","OTHER","42",2021-01-07,"23:36:34","Yes"
"737636","FEMALE","22",2021-01-07,"10:52:28","Yes"
"737830","FEMALE","36",2021-01-07,"20:09:29","Yes"
"737740","FEMALE","49",2021-01-07,"16:04:24","Yes"
"737783","MALE","24",2021-01-07,"17:56:01","Yes"
"737691","FEMALE","33",2021-01-07,"13:10:40","Yes"
"737610","MALE","41",2021-01-07,"06:38:36","Yes"
"737808","MALE","25",2021-01-07,"18:51:26","Yes"
"737796","MALE","31",2021-01-07,"18:27:25","Yes"
"737647","MALE","26",2021-01-07,"11:31:21","Yes"
"737684","FEMALE","36",2021-01-07,"13:04:21","Yes"
"737687","MALE","38",2021-01-07,"13:05:01","Yes"
"737795","FEMALE","29",2021-01-07,"18:25:51","Yes"
"737659","FEMALE","34",2021-01-07,"12:16:35","Yes"
"737686","FEMALE","21",2021-01-07,"13:04:31","Yes"
"737606","MALE","29",2021-01-07,"03:47:44","Yes"
"737679","FEMALE","20",2021-01-07,"13:03:22","Yes"
"737627","MALE","65",2021-01-07,"10:06:04","Yes"
"737722","FEMALE","22",2021-01-07,"15:17:55","Yes"
"737641","MALE","29",2021-01-07,"11:08:08","Yes"
"737761","FEMALE","54",2021-01-07,"16:44:53","Yes"
"737778","MALE","29",2021-01-07,"17:38:48","Yes"
"737720","FEMALE","28",2021-01-07,"15:15:51","Yes"
"737793","FEMALE","57",2021-01-07,"18:21:58","Yes"
"737715","MALE","43",2021-01-07,"15:00:03","Yes"
"737600","MALE","38",2021-01-07,"00:50:36","Yes"
"737542","FEMALE","81",2021-01-06,"19:55:49","Yes"
"737486","MALE","48",2021-01-06,"17:15:16","Yes"
"737560","FEMALE","36",2021-01-06,"21:09:32","Yes"
"737558","FEMALE","39",2021-01-06,"21:05:01","Yes"
"737405","FEMALE","26",2021-01-06,"11:16:10","Yes"
"737410","FEMALE","32",2021-01-06,"11:56:43","Yes"
"737451","FEMALE","82",2021-01-06,"15:40:00","Yes"
"737374","MALE","27",2021-01-06,"00:22:12","No"
"737453","FEMALE","24",2021-01-06,"15:46:56","Yes"
"737532","MALE","28",2021-01-06,"19:25:00","Yes"
"737530","MALE","47",2021-01-06,"19:21:23","Yes"
"737579","FEMALE","21",2021-01-06,"22:21:41","Yes"
"737569","FEMALE","33",2021-01-06,"21:39:06","Yes"
"737583","FEMALE","23",2021-01-06,"22:39:27","Yes"
"737395","FEMALE","34",2021-01-06,"10:01:39","Yes"
"737575","MALE","27",2021-01-06,"21:54:25","Yes"
"737522","MALE","42",2021-01-06,"18:58:25","Yes"
"737516","FEMALE","27",2021-01-06,"18:37:47","Yes"
"737417","MALE","25",2021-01-06,"12:49:57","Yes"
"737375","MALE","52",2021-01-06,"00:39:30","Yes"
"737489","MALE","21",2021-01-06,"17:23:18","Yes"
"737401","FEMALE","33",2021-01-06,"10:32:01","Yes"
"737466","OTHER","28",2021-01-06,"16:18:38","Yes"
"737548","FEMALE","27",2021-01-06,"20:31:14","Yes"
"737592","FEMALE","32",2021-01-06,"23:52:48","Yes"
"737547","MALE","29",2021-01-06,"20:28:51","Yes"
"737473","MALE","24",2021-01-06,"16:26:05","Yes"
"737551","MALE","42",2021-01-06,"20:36:39","Yes"
"737399","MALE","45",2021-01-06,"10:20:57","Yes"
"737491","FEMALE","25",2021-01-06,"17:26:20","Yes"
"737430","MALE","35",2021-01-06,"14:04:48","Yes"
"737403","FEMALE","43",2021-01-06,"10:37:04","Yes"
"737391","FEMALE","32",2021-01-06,"09:45:16","Yes"
"737502","FEMALE","33",2021-01-06,"17:58:22","Yes"
"737409","FEMALE","26",2021-01-06,"11:49:47","Yes"
"737396","MALE","53",2021-01-06,"10:04:10","Yes"
"737528","FEMALE","27",2021-01-06,"19:13:51","Yes"
"737452","FEMALE","37",2021-01-06,"15:46:19","Yes"
"737371","FEMALE","50",2021-01-06,"00:00:26","Yes"
"737588","FEMALE","52",2021-01-06,"23:17:41","Yes"
"737556","MALE","31",2021-01-06,"20:50:17","Yes"
"737506","FEMALE","38",2021-01-06,"18:21:36","Yes"
"737525","FEMALE","22",2021-01-06,"19:07:20","Yes"
"737472","MALE","41",2021-01-06,"16:26:01","Yes"
"737500","MALE","31",2021-01-06,"17:50:49","Yes"
"737404","OTHER","55",2021-01-06,"10:37:52","No"
"737412","OTHER","31",2021-01-06,"12:09:05","Yes"
"737378","MALE","22",2021-01-06,"01:19:29","Yes"
"737477","FEMALE","33",2021-01-06,"16:40:01","Yes"
"737478","MALE","58",2021-01-06,"16:42:30","Yes"
"737439","FEMALE","33",2021-01-06,"14:53:39","Yes"
"737381","MALE","23",2021-01-06,"01:50:01","Yes"
"737498","MALE","29",2021-01-06,"17:47:25","Yes"
"737469","MALE","28",2021-01-06,"16:22:49","Yes"
"737397","MALE","25",2021-01-06,"10:17:36","Yes"
"737590","MALE","28",2021-01-06,"23:47:38","Yes"
"737415","MALE","33",2021-01-06,"12:21:32","Yes"
"737546","MALE","23",2021-01-06,"20:27:43","Yes"
"737557","OTHER","24",2021-01-06,"20:57:09","Yes"
"737576","FEMALE","21",2021-01-06,"22:03:43","Yes"
"737578","FEMALE","23",2021-01-06,"22:21:23","Yes"
"737470","FEMALE","24",2021-01-06,"16:23:06","Yes"
"737479","MALE","49",2021-01-06,"16:43:45","Yes"
"737444","MALE","22",2021-01-06,"15:05:07","Yes"
"737504","FEMALE","28",2021-01-06,"18:09:20","Yes"
"737449","FEMALE","34",2021-01-06,"15:12:20","Yes"
"737442","MALE","37",2021-01-06,"15:03:26","Yes"
"737385","FEMALE","35",2021-01-06,"07:24:08","Yes"
"737402","FEMALE","32",2021-01-06,"10:35:20","Yes"
"737587","FEMALE","48",2021-01-06,"23:05:18","Yes"
"737380","MALE","23",2021-01-06,"01:40:04","Yes"
"737509","FEMALE","21",2021-01-06,"18:30:48","Yes"
"737572","FEMALE","42",2021-01-06,"21:48:58","Yes"
"737541","FEMALE","50",2021-01-06,"19:52:50","Yes"
"737494","MALE","59",2021-01-06,"17:37:08","Yes"
"737505","FEMALE","49",2021-01-06,"18:20:10","Yes"
"737458","FEMALE","29",2021-01-06,"16:07:01","Yes"
"737508","FEMALE","25",2021-01-06,"18:27:56","Yes"
"737545","FEMALE","31",2021-01-06,"20:14:45","Yes"
"737377","FEMALE","29",2021-01-06,"01:17:52","Yes"
"737484","FEMALE","62",2021-01-06,"17:04:18","Yes"
"737475","FEMALE","20",2021-01-06,"16:34:05","Yes"
"737387","MALE","23",2021-01-06,"08:54:22","Yes"
"737520","FEMALE","35",2021-01-06,"18:46:21","No"
"737425","FEMALE","56",2021-01-06,"13:42:20","Yes"
"737553","OTHER","30",2021-01-06,"20:46:31","Yes"
"737416","FEMALE","31",2021-01-06,"12:32:11","Yes"
"737392","MALE","64",2021-01-06,"09:52:28","Yes"
"737454","FEMALE","23",2021-01-06,"15:47:00","Yes"
"737434","FEMALE","35",2021-01-06,"14:33:47","Yes"
"737591","FEMALE","21",2021-01-06,"23:52:33","Yes"
"737544","FEMALE","33",2021-01-06,"20:14:28","Yes"
"737543","FEMALE","23",2021-01-06,"19:59:36","Yes"
"737537","FEMALE","44",2021-01-06,"19:37:33","Yes"
"737503","MALE","27",2021-01-06,"18:05:43","Yes"
"737474","FEMALE","49",2021-01-06,"16:32:16","Yes"
"737382","FEMALE","33",2021-01-06,"03:03:18","Yes"
"737459","FEMALE","20",2021-01-06,"16:09:18","Yes"
"737406","MALE","39",2021-01-06,"11:20:05","Yes"
"737445","FEMALE","26",2021-01-06,"15:07:02","Yes"
"737593","MALE","32",2021-01-06,"23:54:56","Yes"
"737517","MALE","56",2021-01-06,"18:41:50","Yes"
"737389","FEMALE","41",2021-01-06,"09:27:39","Yes"
"737559","FEMALE","21",2021-01-06,"21:05:17","Yes"
"737388","FEMALE","28",2021-01-06,"08:55:22","Yes"
"737437","MALE","62",2021-01-06,"14:52:08","Yes"
"737581","FEMALE","29",2021-01-06,"22:26:42","Yes"
"737465","FEMALE","21",2021-01-06,"16:16:34","Yes"
"737594","MALE","30",2021-01-06,"23:57:05","Yes"
"737524","MALE","32",2021-01-06,"19:02:15","Yes"
"737536","FEMALE","27",2021-01-06,"19:35:54","Yes"
"737550","FEMALE","29",2021-01-06,"20:35:47","Yes"
"737589","MALE","40",2021-01-06,"23:42:04","Yes"
"737440","OTHER","25",2021-01-06,"14:56:40","Yes"
"737567","FEMALE","24",2021-01-06,"21:25:31","Yes"
"737511","MALE","35",2021-01-06,"18:32:06","Yes"
"737577","FEMALE","34",2021-01-06,"22:16:44","Yes"
"737467","MALE","27",2021-01-06,"16:19:56","Yes"
"737443","OTHER","29",2021-01-06,"15:03:29","Yes"
"737561","FEMALE","24",2021-01-06,"21:12:43","Yes"
"737463","MALE","56",2021-01-06,"16:16:15","Yes"
"737512","MALE","20",2021-01-06,"18:32:56","Yes"
"737539","MALE","31",2021-01-06,"19:47:14","Yes"
"737584","MALE","21",2021-01-06,"22:48:41","Yes"
"737383","MALE","47",2021-01-06,"06:31:41","Yes"
"737448","FEMALE","33",2021-01-06,"15:10:34","Yes"
"737487","MALE","20",2021-01-06,"17:19:01","Yes"
"737518","FEMALE","60",2021-01-06,"18:42:13","Yes"
"737450","OTHER","24",2021-01-06,"15:35:04","Yes"
"737468","FEMALE","38",2021-01-06,"16:19:57","Yes"
"737573","FEMALE","21",2021-01-06,"21:52:16","Yes"
"737497","FEMALE","57",2021-01-06,"17:45:28","Yes"
"737555","FEMALE","20",2021-01-06,"20:50:01","Yes"
"737461","MALE","20",2021-01-06,"16:12:47","Yes"
"737582","MALE","28",2021-01-06,"22:34:51","Yes"
"737393","FEMALE","28",2021-01-06,"09:57:20","Yes"
"737413","MALE","46",2021-01-06,"12:11:41","Yes"
"737538","FEMALE","33",2021-01-06,"19:37:43","Yes"
"737460","FEMALE","33",2021-01-06,"16:12:14","Yes"
"737549","FEMALE","21",2021-01-06,"20:34:21","Yes"
"737414","FEMALE","22",2021-01-06,"12:12:19","Yes"
"737568","FEMALE","40",2021-01-06,"21:34:52","Yes"
"737376","MALE","31",2021-01-06,"01:10:28","Yes"
"737571","FEMALE","51",2021-01-06,"21:46:20","Yes"
"737426","OTHER","23",2021-01-06,"13:54:19","Yes"
"737418","OTHER","33",2021-01-06,"12:50:31","Yes"
"737435","FEMALE","51",2021-01-06,"14:48:33","Yes"
"737431","MALE","25",2021-01-06,"14:05:43","Yes"
"737563","FEMALE","36",2021-01-06,"21:18:31","Yes"
"737400","MALE","22",2021-01-06,"10:27:21","Yes"
"737480","FEMALE","63",2021-01-06,"16:54:51","Yes"
"737566","OTHER","25",2021-01-06,"21:24:49","No"
"737438","MALE","26",2021-01-06,"14:52:18","Yes"
"737565","FEMALE","20",2021-01-06,"21:21:29","Yes"
"737531","OTHER","22",2021-01-06,"19:22:50","Yes"
"737535","OTHER","29",2021-01-06,"19:29:24","No"
"737534","MALE","32",2021-01-06,"19:27:51","Yes"
"737519","MALE","28",2021-01-06,"18:46:50","Yes"
"737420","FEMALE","57",2021-01-06,"13:20:02","No"
"737515","FEMALE","45",2021-01-06,"18:36:37","Yes"
"737574","FEMALE","44",2021-01-06,"21:54:08","Yes"
"737384","MALE","34",2021-01-06,"06:35:48","Yes"
"737501","FEMALE","34",2021-01-06,"17:53:52","Yes"
"737464","MALE","22",2021-01-06,"16:16:30","Yes"
"737471","MALE","24",2021-01-06,"16:23:09","Yes"
"737379","MALE","22",2021-01-06,"01:32:07","Yes"
"737485","FEMALE","30",2021-01-06,"17:14:45","Yes"
"737433","FEMALE","49",2021-01-06,"14:25:16","Yes"
"737529","OTHER","23",2021-01-06,"19:17:18","Yes"
"737523","FEMALE","31",2021-01-06,"18:59:12","Yes"
"737483","FEMALE","37",2021-01-06,"17:03:39","Yes"
"737441","FEMALE","30",2021-01-06,"14:56:41","Yes"
"737447","MALE","28",2021-01-06,"15:08:38","Yes"
"737407","MALE","31",2021-01-06,"11:39:11","Yes"
"737422","MALE","41",2021-01-06,"13:28:10","Yes"
"737436","OTHER","30",2021-01-06,"14:50:43","No"
"737499","MALE","31",2021-01-06,"17:50:39","Yes"
"737427","FEMALE","48",2021-01-06,"13:57:44","Yes"
"737408","FEMALE","31",2021-01-06,"11:39:36","Yes"
"737492","FEMALE","59",2021-01-06,"17:34:02","Yes"
"737586","MALE","49",2021-01-06,"22:51:53","Yes"
"737510","MALE","31",2021-01-06,"18:31:06","Yes"
"737493","FEMALE","35",2021-01-06,"17:36:11","Yes"
"737421","MALE","27",2021-01-06,"13:22:59","Yes"
"737429","MALE","37",2021-01-06,"14:00:15","Yes"
"737419","FEMALE","32",2021-01-06,"13:03:39","Yes"
"737457","FEMALE","51",2021-01-06,"15:54:23","Yes"
"737527","FEMALE","40",2021-01-06,"19:10:14","Yes"
"737373","FEMALE","63",2021-01-06,"00:21:33","Yes"
"737507","FEMALE","22",2021-01-06,"18:27:07","Yes"
"737398","MALE","26",2021-01-06,"10:20:00","Yes"
"737456","FEMALE","27",2021-01-06,"15:52:09","Yes"
"737386","FEMALE","38",2021-01-06,"08:22:37","Yes"
"737495","FEMALE","33",2021-01-06,"17:40:53","Yes"
"737540","FEMALE","59",2021-01-06,"19:47:15","Yes"
"737570","FEMALE","36",2021-01-06,"21:42:54","Yes"
"737496","MALE","33",2021-01-06,"17:45:18","Yes"
"737455","FEMALE","56",2021-01-06,"15:50:45","Yes"
"737490","MALE","31",2021-01-06,"17:24:21","Yes"
"737424","FEMALE","29",2021-01-06,"13:39:45","Yes"
"737423","FEMALE","43",2021-01-06,"13:35:29","Yes"
"737552","FEMALE","36",2021-01-06,"20:37:11","Yes"
"737488","MALE","34",2021-01-06,"17:19:56","Yes"
"737394","MALE","51",2021-01-06,"10:01:19","Yes"
"737411","FEMALE","23",2021-01-06,"12:05:11","Yes"
"737432","MALE","29",2021-01-06,"14:16:09","Yes"
"737554","MALE","34",2021-01-06,"20:47:55","Yes"
"737533","MALE","42",2021-01-06,"19:26:30","Yes"
"737462","MALE","51",2021-01-06,"16:15:34","Yes"
"737521","FEMALE","33",2021-01-06,"18:52:20","Yes"
"737513","FEMALE","26",2021-01-06,"18:33:11","Yes"
"737585","FEMALE","21",2021-01-06,"22:49:09","Yes"
"737580","MALE","21",2021-01-06,"22:22:34","Yes"
"737428","FEMALE","51",2021-01-06,"13:58:15","Yes"
"737526","OTHER","33",2021-01-06,"19:08:11","Yes"
"737476","MALE","24",2021-01-06,"16:36:38","Yes"
"737446","FEMALE","28",2021-01-06,"15:08:37","Yes"
"737562","MALE","21",2021-01-06,"21:12:56","Yes"
"737481","FEMALE","35",2021-01-06,"16:57:22","Yes"
"737514","FEMALE","23",2021-01-06,"18:36:22","Yes"
"737372","OTHER","35",2021-01-06,"00:11:26","No"
"737482","MALE","26",2021-01-06,"16:58:48","Yes"
"737564","FEMALE","47",2021-01-06,"21:19:12","Yes"
"737390","MALE","24",2021-01-06,"09:39:58","Yes"
"737328","FEMALE","39",2021-01-05,"18:45:17","Yes"
"737164","FEMALE","36",2021-01-05,"01:21:18","Yes"
"737234","FEMALE","46",2021-01-05,"12:26:37","Yes"
"737356","FEMALE","31",2021-01-05,"21:54:43","Yes"
"737263","MALE","28",2021-01-05,"14:03:28","Yes"
"737193","OTHER","31",2021-01-05,"10:55:16","Yes"
"737316","FEMALE","19",2021-01-05,"17:37:03","Yes"
"737344","MALE","23",2021-01-05,"20:21:14","Yes"
"737365","MALE","28",2021-01-05,"22:42:26","Yes"
"737343","FEMALE","22",2021-01-05,"20:17:51","Yes"
"737337","MALE","43",2021-01-05,"19:22:01","Yes"
"737243","MALE","31",2021-01-05,"13:07:32","No"
"737171","OTHER","23",2021-01-05,"06:24:25","Yes"
"737345","FEMALE","23",2021-01-05,"20:23:10","Yes"
"737209","MALE","28",2021-01-05,"11:17:13","Yes"
"737226","MALE","34",2021-01-05,"11:50:17","Yes"
"737339","MALE","29",2021-01-05,"19:30:54","Yes"
"737320","MALE","34",2021-01-05,"17:41:58","Yes"
"737354","FEMALE","69",2021-01-05,"21:18:18","Yes"
"737262","MALE","21",2021-01-05,"13:57:35","Yes"
"737225","MALE","37",2021-01-05,"11:45:00","Yes"
"737279","FEMALE","25",2021-01-05,"15:05:24","Yes"
"737296","MALE","34",2021-01-05,"16:09:10","Yes"
"737327","FEMALE","30",2021-01-05,"18:44:08","Yes"
"737350","MALE","26",2021-01-05,"20:39:08","Yes"
"737213","FEMALE","22",2021-01-05,"11:18:41","Yes"
"737283","FEMALE","34",2021-01-05,"15:20:04","Yes"
"737181","FEMALE","56",2021-01-05,"09:44:06","Yes"
"737305","FEMALE","35",2021-01-05,"17:13:21","Yes"
"737185","FEMALE","50",2021-01-05,"10:17:48","Yes"
"737170","MALE","25",2021-01-05,"04:07:03","Yes"
"737172","OTHER","36",2021-01-05,"07:55:53","Yes"
"737232","FEMALE","47",2021-01-05,"12:14:35","Yes"
"737303","MALE","33",2021-01-05,"17:01:53","Yes"
"737159","FEMALE","62",2021-01-05,"00:08:06","Yes"
"737223","FEMALE","28",2021-01-05,"11:33:06","Yes"
"737366","MALE","27",2021-01-05,"23:03:50","Yes"
"737308","FEMALE","46",2021-01-05,"17:16:53","Yes"
"737217","FEMALE","20",2021-01-05,"11:19:32","Yes"
"737304","OTHER","49",2021-01-05,"17:11:26","No"
"737184","MALE","22",2021-01-05,"10:14:05","Yes"
"737200","MALE","20",2021-01-05,"11:15:21","Yes"
"737284","MALE","43",2021-01-05,"15:20:49","Yes"
"737313","FEMALE","27",2021-01-05,"17:28:53","Yes"
"737160","FEMALE","55",2021-01-05,"00:29:24","Yes"
"737268","FEMALE","20",2021-01-05,"14:25:20","Yes"
"737341","FEMALE","20",2021-01-05,"19:44:59","Yes"
